epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.0,1.0662965774536133,1e-04,0.9112457036972046,0.5885683298110962,0.0,0.35135167837142944,0.9223911762237549,0.8746167421340942
1,0.0,0.2416420429944992,1e-04,0.9554811120033264,0.908572793006897,0.0,0.11592826247215271,0.9673022031784058,0.9585646986961365
2,0.0,0.15130434930324554,1e-04,0.9670645594596863,0.946063756942749,0.0,0.1288069635629654,0.961808443069458,0.953758180141449
3,0.0,0.11251445859670639,1e-04,0.9740387201309204,0.9601065516471863,0.0,0.07139024138450623,0.9769454598426819,0.972735583782196
4,6.422207547984726e-07,0.09004688262939453,1e-04,0.9785308241844177,0.9685620069503784,0.0,0.04524023085832596,0.9868748784065247,0.9845032095909119
5,2.5688830191938905e-06,0.0743466168642044,1e-04,0.9813306927680969,0.9740748405456543,4.57217320217751e-05,0.06348598003387451,0.9819707274436951,0.9794480800628662
6,1.0917752661043778e-05,0.06227261573076248,1e-04,0.9848635196685791,0.9791406989097595,1.1430433005443774e-05,0.0766899362206459,0.9792255163192749,0.9765475988388062
7,1.412885649187956e-05,0.058683715760707855,1e-04,0.9847883582115173,0.9802581071853638,2.0003257304779254e-05,0.04174761101603508,0.985478401184082,0.9841716885566711
8,1.8624401491251774e-05,0.05490748584270477,1e-04,0.9866310358047485,0.9827538132667542,0.00016574127948842943,0.05189349874854088,0.9845566153526306,0.9826800227165222
9,3.91754656448029e-05,0.04656254127621651,1e-04,0.9875551462173462,0.9842996001243591,0.00042864124407060444,0.04924185574054718,0.9869546890258789,0.9843374490737915
10,4.8166555643547326e-05,0.04575620964169502,1e-04,0.987798273563385,0.9845603704452515,0.0005200846935622394,0.024138858541846275,0.9927866458892822,0.9922930598258972
11,5.9084308304591104e-05,0.040536995977163315,1e-04,0.9889662861824036,0.9865717887878418,0.0007801270694471896,0.0881166085600853,0.976158857345581,0.9738128781318665
12,8.862646063789725e-05,0.038736820220947266,1e-04,0.9898262023925781,0.9875403046607971,0.001397370477207005,0.08097683638334274,0.9783222675323486,0.9761332273483276
13,0.0001098197462852113,0.032402582466602325,1e-04,0.9918996691703796,0.9897751808166504,0.0014716682489961386,0.041183944791555405,0.9887174367904663,0.9876523017883301
14,8.862646063789725e-05,0.03634225204586983,1e-04,0.9905924797058105,0.9883970022201538,0.0007544085965491831,0.031285062432289124,0.9921213984489441,0.9913814663887024
0,0.8193991780281067,0.5621789693832397,0.001,0.9098367691040039,0.26311683654785156
1,0.8687911033630371,0.40071389079093933,0.001,0.9323775768280029,0.2032734602689743
2,0.8852550387382507,0.3510466516017914,0.001,0.9260793924331665,0.21359646320343018
3,0.8918853402137756,0.32945355772972107,0.001,0.9313002228736877,0.19872012734413147
4,0.9009554386138916,0.30176493525505066,0.001,0.9460512399673462,0.16048437356948853
5,0.9041774272918701,0.2905990779399872,0.001,0.9392558336257935,0.17981761693954468
6,0.9074925780296326,0.27781736850738525,0.001,0.9336206316947937,0.19346439838409424
7,0.9102303981781006,0.26887276768684387,0.001,0.941410481929779,0.17580173909664154
8,0.9136759042739868,0.2624775767326355,0.001,0.9404988884925842,0.17469948530197144
0,0.7813867926597595,0.7108291983604431,0.001,0.9226816892623901,0.23302242159843445
1,0.8682509660720825,0.40247631072998047,0.001,0.9231789112091064,0.22771340608596802
2,0.8837092518806458,0.35791146755218506,0.001,0.9313831329345703,0.20630952715873718
3,0.8942320346832275,0.3219011723995209,0.001,0.941410481929779,0.17677272856235504
4,0.8989067673683167,0.3082718849182129,0.001,0.9368525743484497,0.1925976574420929
5,0.9034510850906372,0.29208439588546753,0.001,0.9391729235649109,0.1788824051618576
6,0.9082189202308655,0.27810537815093994,0.001,0.9486202001571655,0.15083710849285126
7,0.9091129302978516,0.2720082998275757,0.001,0.9395872950553894,0.18114498257637024
8,0.9140297770500183,0.26058998703956604,0.001,0.9430678486824036,0.169634148478508
9,0.9160411953926086,0.25307461619377136,0.001,0.9524322748184204,0.13667994737625122
10,0.9170283079147339,0.24957120418548584,0.001,0.9462998509407043,0.1553799957036972
11,0.9186113476753235,0.24373827874660492,0.001,0.9530951976776123,0.13661624491214752
12,0.9206972718238831,0.24400034546852112,0.001,0.9529294967651367,0.14312075078487396
13,0.9211256504058838,0.23624233901500702,0.001,0.9522665143013,0.14430643618106842
14,0.9233047366142273,0.23050571978092194,0.001,0.9487030506134033,0.14963996410369873
15,0.9288734197616577,0.21210914850234985,0.00020000001,0.9598077535629272,0.12049054354429245
16,0.9352429509162903,0.19312964379787445,0.00020000001,0.9600563645362854,0.11689674109220505
17,0.9365652799606323,0.1875099092721939,0.00020000001,0.9619624018669128,0.11255127936601639
18,0.9381111264228821,0.1858287751674652,0.00020000001,0.961382269859314,0.11349351704120636
19,0.9387257099151611,0.18246965110301971,0.00020000001,0.9608021974563599,0.11465315520763397
20,0.9394334554672241,0.18014241755008698,0.00020000001,0.9617966413497925,0.11287445574998856
21,0.9406067728996277,0.1751134842634201,0.00020000001,0.9619624018669128,0.11407307535409927
22,0.9410537481307983,0.1769745647907257,0.00020000001,0.9624596238136292,0.10930368304252625
23,0.9413703680038452,0.17435355484485626,0.00020000001,0.9615480303764343,0.1115146055817604
24,0.9419105052947998,0.1726362556219101,0.00020000001,0.9632883071899414,0.10607907176017761
